id_Section,No_section,adm0code,adm0_en,adm0_fr,adm0_ht,adm1code,adm1_en,adm1_fr,adm1_ht,adm2code,adm2_en,adm2_fr,adm2_ht,adm3code,adm3_en,adm3_fr,IHSI_UNFPA_2019,IHSI_UNFPA_2019_female,IHSI_UNFPA_2019_male
711-06,6,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0711,Les Cayes,Les Cayes, ,HT0711-06,6e Section Boulmier,6e Section Boulmier,9 035,4 379,4 656
712-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0712,Torbeck,Torbeck, ,HT0712-01,1re Section Boury,1re Section Boury,30 358,14 429,15 929
712-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0712,Torbeck,Torbeck, ,HT0712-02,2e Section Berault,2e Section Berault,18 837,8 936,9 902
712-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0712,Torbeck,Torbeck, ,HT0712-03,3e Section Solon,3e Section Solon,19 922,9 472,10 450
712-04,4,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0712,Torbeck,Torbeck, ,HT0712-04,4e Section Moreau,4e Section Moreau,8 547,4 061,4 486
713-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0713,Chantal,Chantal, ,HT0713-01,1re Section Fonds Palmiste,1re Section Fonds Palmiste,6 792,3 203,3 589
713-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0713,Chantal,Chantal, ,HT0713-02,2e Section Meloniere,2e Section Melonière,16 500,7 869,8 631
713-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0713,Chantal,Chantal, ,HT0713-03,3e Section Carrefour Canon,3e Section Carrefour Canon,11 538,5 443,6 095
714-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin, ,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,15 307,7 246,8 061
714-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin, ,HT0714-02,2e Section Champlois,2e Section Champlois,19 839,9 440,10 399
714-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin, ,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,10 834,5 106,5 728
715-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0715,Maniche,Maniche, ,HT0715-01,1re Section Maniche,1re Section Maniche,8 924,4 178,4 746
715-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0715,Maniche,Maniche, ,HT0715-02,2e Section Dory,2e Section Dory,6 144,2 852,3 292
715-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0715,Maniche,Maniche, ,HT0715-03,3e Section Melon,3e Section Melon,9 364,4 349,5 015
716-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0716,Ile a Vache,Île à Vache, ,HT0716-01,1re Section Île a Vache,1re Section Île à Vache,15 720,7 270,8 449
721-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0721,Port-Salut,Port-Salut, ,HT0721-01,1re Section Barbois,1re Section Barbois,13 403,6 281,7 122
721-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0721,Port-Salut,Port-Salut, ,HT0721-02,2e Section Dumont,2e Section Dumont,6 092,2 929,3 163
722-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0722,Saint Jean du Sud,Saint Jean du Sud, ,HT0722-01,1re Section Tapion,1re Section Tapion,10 483,4 783,5 700
722-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0722,Saint Jean du Sud,Saint Jean du Sud, ,HT0722-02,2e Section Debouchette,2e Section Debouchette,6 864,3 132,3 732
722-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0722,Saint Jean du Sud,Saint Jean du Sud, ,HT0722-03,3e Section Trichet,3e Section Trichet,8 751,4 011,4 740
723-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0723,Arniquet,Arniquet, ,HT0723-01,1re Section Lazarre,1re Section Lazarre,2 348,1 084,1 264
723-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0723,Arniquet,Arniquet, ,HT0723-02,2e Section Anse a Drick,2e Section Anse à Drick,16 011,7 398,8 614
723-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0723,Arniquet,Arniquet, ,HT0723-03,3e Section d'Arniquet,3e Section d'Arniquet,11 428,5 264,6 164
731-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0731,Aquin,Aquin, ,HT0731-01,1re Section Macean,1re Section Macéan,9 559,4 712,4 847
731-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0731,Aquin,Aquin, ,HT0731-02,2e Section Bellevue,2e Section Bellevue,15 418,7 585,7 832
731-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0731,Aquin,Aquin, ,HT0731-03,3e Section Brodequin,3e Section Brodequin,14 424,7 210,7 214
731-04,4,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0731,Aquin,Aquin, ,HT0731-04,4e Section Flamands,4e Section Flamands,6 065,2 955,3 110
731-05,5,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0731,Aquin,Aquin, ,HT0731-05,5e Section Mare a Coiffe,5e Section Mare à Coiffe,7 836,3 818,4 018
731-06,6,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0731,Aquin,Aquin, ,HT0731-06,6e Section La Colline,6e Section La Colline,16 435,8 006,8 429
731-07,7,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0731,Aquin,Aquin, ,HT0731-07,7e Section Frangipane,7e Section Frangipane,11 423,5 565,5 857
731-08,8,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0731,Aquin,Aquin, ,HT0731-08,8e Section Colline a Mongons,8e Section Colline à Mongons,7 427,3 618,3 810
731-09,9,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0731,Aquin,Aquin, ,HT0731-09,9e Section Fond des Blancs,9e Section Fond des Blancs,7 983,3 902,4 080
731-10,10,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0731,Aquin,Aquin, ,HT0731-10,10e Section Guirand,10e Section Guirand,9 814,4 781,5 032
732-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0732,Saint louis du Sud,Saint louis du Sud, ,HT0732-01,1re Section Grand Fonds,1re Section Grand Fonds,2 854,1 397,1 457
732-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0732,Saint louis du Sud,Saint louis du Sud, ,HT0732-02,2e Section Baie Dumesle,2e Section Baie Dumesle,16 986,8 425,8 561
732-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0732,Saint louis du Sud,Saint louis du Sud, ,HT0732-03,3e Section Grenodiere,3e Section Grenodière,12 870,6 302,6 568
732-04,4,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0732,Saint louis du Sud,Saint louis du Sud, ,HT0732-04,4e Section Zanglais,4e Section Zanglais,9 003,4 408,4 596
732-05,5,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0732,Saint louis du Sud,Saint louis du Sud, ,HT0732-05,5e Section Sucrerie Henri,5e Section Sucrerie Henri,5 238,2 563,2 674
732-06,6,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0732,Saint louis du Sud,Saint louis du Sud, ,HT0732-06,6e Section Solon,6e Section Solon,8 302,4 065,4 237
732-07,7,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0732,Saint louis du Sud,Saint louis du Sud, ,HT0732-07,7e Section Cherette,7e Section Cherette,5 731,2 807,2 924
732-08,8,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0732,Saint louis du Sud,Saint louis du Sud, ,HT0732-08,8e Section Corail-Henri,8e Section Corail-Henri,5 290,2 591,2 699
733-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0733,Cavaillon,Cavaillon, ,HT0733-01,1re Section Boileau,1re Section Boileau,16 949,8 006,8 943
733-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0733,Cavaillon,Cavaillon, ,HT0733-02,2e Section Martineau,2e Section Martineau,13 898,6 608,7 290
733-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0733,Cavaillon,Cavaillon, ,HT0733-03,3e Section Gros Marin,3e Section Gros Marin,6 725,3 177,3 548
733-04,4,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0733,Cavaillon,Cavaillon, ,HT0733-04,4e Section Mare Henri,4e Section Mare Henri,8 375,3 957,4 418
733-05,5,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0733,Cavaillon,Cavaillon, ,HT0733-05,5e Section Laroque,5e Section Laroque,3 752,1 771,1 981
741-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0741,Coteaux,Côteaux, ,HT0741-01,1re Section Conde,1re Section Conde,6 775,3 228,3 547
741-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0741,Coteaux,Côteaux, ,HT0741-02,2e Section Despas,2e Section Despas,10 749,5 152,5 597
741-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0741,Coteaux,Côteaux, ,HT0741-03,3e Section Quentin,3e Section Quentin,4 221,2 012,2 209
742-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0742,Port-a-Piment,Port-à-Piment, ,HT0742-01,1re Section Paricot,1re Section Paricot,12 647,6 183,6 464
742-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0742,Port-a-Piment,Port-à-Piment, ,HT0742-02,2e Section Balais,2e Section Balais,6 668,3 234,3 434
743-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0743,Roche a Bateau,Roche à Bâteau, ,HT0743-01,1re Section Beaulieu,1re Section Beaulieu,13 433,6 399,7 034
743-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0743,Roche a Bateau,Roche à Bâteau, ,HT0743-02,2e Section Renaudin,2e Section Renaudin,1 908,908,999
743-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0743,Roche a Bateau,Roche à Bâteau, ,HT0743-03,3e Section Beauclos,3e Section Beauclos,3 435,1 639,1 796
751-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0751,Chardonnieres,Chardonnières, ,HT0751-01,1re Section Randel,1re Section Randel,9 882,4 579,5 303
751-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0751,Chardonnieres,Chardonnières, ,HT0751-02,2e Section Dejoie,2e Section Dejoie,6 282,2 895,3 387
751-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0751,Chardonnieres,Chardonnières, ,HT0751-03,3e Section Bony,3e Section Bony,9 601,4 471,5 129
752-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0752,Les Anglais,Les Anglais, ,HT0752-01,1re Section Verone,1re Section Verone,5 806,2 705,3 101
752-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0752,Les Anglais,Les Anglais, ,HT0752-02,2e Section Edelin,2e Section Edelin,3 986,1 858,2 128
752-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0752,Les Anglais,Les Anglais, ,HT0752-03,3e Section Cosse,3e Section Cosse,20 719,9 849,10 870
753-01,1,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0753,Tiburon,Tiburon, ,HT0753-01,1re Section Blactote,1re Section Blactote,11 102,5 337,5 766
753-02,2,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0753,Tiburon,Tiburon, ,HT0753-02,2e Section Nan Sevre,2e Section Nan Sevre,2 651,1 210,1 441
753-03,3,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0753,Tiburon,Tiburon, ,HT0753-03,3e Section Loby,3e Section Loby,6 370,2 906,3 464
753-04,4,HT,Haiti,Haïti,Ayiti,HT07,South,Sud,Sid,HT0753,Tiburon,Tiburon, ,HT0753-04,4e Section Dalmette,4e Section Dalmette,3 640,1 730,1 910
811-01,1,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie, ,HT0811-01,1re Section Basse Voldrogue,1re Section Basse Voldrogue,6 689,3 159,3 531
811-02,2,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie, ,HT0811-02,2e Section Haute Voldrogue,2e Section Haute Voldrogue,12 439,5 928,6 511
811-03,3,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie, ,HT0811-03,3e Section Haute Guinaudee,3e Section Haute Guinaudee,21 141,9 981,11 160
811-04,4,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie, ,HT0811-04,4e Section Basse Guinaudee,4e Section Basse Guinaudee,9 784,4 620,5 164
811-05,5,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie, ,HT0811-05,5e Section Ravine a Charles,5e Section Ravine à Charles,11 295,5 332,5 962
811-06,6,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie, ,HT0811-06,6e Section Îles Blanches,6e Section Îles Blanches,12 975,6 127,6 849
811-07,7,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie, ,HT0811-07,7e Section Marfranc ou Grande Riviere,7e Section Marfranc ou Grande Rivière,8 345,4 102,4 244
811-08,8,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie, ,HT0811-08,8e Section Fond Rouge Dahere,8e Section Fond Rouge Dahere,27 794,14 269,13 526
811-09,9,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0811,Jeremie,Jérémie, ,HT0811-09,9e Section Fond Rouge Torbeck,9e Section Fond Rouge Torbeck,27 515,13 946,13 569
812-01,1,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0812,Abricots,Abricots, ,HT0812-01,1re Section Anse du Clerc,1re Section Anse du Clerc,8 591,4 044,4 547
812-02,2,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0812,Abricots,Abricots, ,HT0812-02,2e Section Balisiers,2e Section Balisiers,12 358,5 831,6 527
812-03,3,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0812,Abricots,Abricots, ,HT0812-03,3e Section Danglise,3e Section Danglise,7 196,3 388,3 808
812-04,4,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0812,Abricots,Abricots, ,HT0812-04,4e Section la Seringue,4e Section la Seringue,10 557,4 969,5 588
813-01,1,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0813,Bonbon,Bonbon, ,HT0813-01,1re Section Desormeau ou Bonbon,1re Section Desormeau ou Bonbon,8 847,4 071,4 776
814-01,1,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0814,Moron,Moron, ,HT0814-01,1re Section Anote ou 1re Tapion,1re Section Anote ou 1re Tapion,14 635,6 953,7 683
814-02,2,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0814,Moron,Moron, ,HT0814-02,2e Section Sources Chaudes,2e Section Sources Chaudes,5 695,2 713,2 982
814-03,3,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0814,Moron,Moron, ,HT0814-03,3e Section l'Assise ou Chameau,3e Section l'Assise ou Chameau,11 676,5 566,6 110
815-01,1,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0815,Chambellan,Chambellan, ,HT0815-01,1re Section Dejean,1re Section Dejean,14 162,6 868,7 294
815-02,2,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0815,Chambellan,Chambellan, ,HT0815-02,2e Section Boucan,2e Section Boucan,13 017,6 365,6 652
821-01,1,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0821,Anse d'Hainault,Anse d'Hainault, ,HT0821-01,1re Section Grandoit,1re Section Grandoit,17 664,8 527,9 137
821-02,2,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0821,Anse d'Hainault,Anse d'Hainault, ,HT0821-02,2e Section Boudon,2e Section Boudon,7 490,3 480,4 009
821-03,3,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0821,Anse d'Hainault,Anse d'Hainault, ,HT0821-03,3e Section Îlet a Pierre Joseph,3e Section Îlet à Pierre Joseph,8 384,3 897,4 487
821-04,4,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0821,Anse d'Hainault,Anse d'Hainault, ,HT0821-04,4e Section Mandou,4e Section Mandou,3 854,1 790,2 064
822-01,1,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0822,Dame Marie,Dame Marie, ,HT0822-01,1re Section Bariadelle,1re Section Bariadelle,5 872,2 780,3 092
822-02,2,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0822,Dame Marie,Dame Marie, ,HT0822-02,2e Section Dallier,2e Section Dallier,1 768,837,931
822-03,3,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0822,Dame Marie,Dame Marie, ,HT0822-03,3e Section Desormeau,3e Section Desormeau,15 820,7 870,7 950
822-04,4,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0822,Dame Marie,Dame Marie, ,HT0822-04,4e Section Petite Riviere,4e Section Petite Rivière,5 792,2 756,3 036
822-05,5,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0822,Dame Marie,Dame Marie, ,HT0822-05,5e Section Baliverne,5e Section Baliverne,10 552,4 996,5 556
823-01,5,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0823,Les Irois,Les Irois, ,HT0823-01,1re Section Matador (Jorgue),1re Section Matador (Jorgue),13 388,6 138,7 250
823-02,6,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0823,Les Irois,Les Irois, ,HT0823-02,2e Section Belair,2e Section Belair,5 683,2 575,3 108
823-03,7,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0823,Les Irois,Les Irois, ,HT0823-03,3e Section Garcasse,3e Section Garcasse,4 941,2 294,2 647
831-01,1,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0831,Corail,Corail, ,HT0831-01,1re Section Duquillon,1re Section Duquillon,11 568,5 506,6 063
831-02,2,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0831,Corail,Corail, ,HT0831-02,2e Section Fond d'Icaque,2e Section Fond d'Icaque,6 185,2 901,3 284
831-03,3,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0831,Corail,Corail, ,HT0831-03,3e Section Champy (Nan Campeche),3e Section Champy (Nan Campêche),2 345,1 100,1 245
832-01,1,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0832,Roseaux,Roseaux, ,HT0832-01,1re Section Carrefour Charles ou Jacqui,1re Section Carrefour Charles ou Jacqui,7 362,3 440,3 922
832-02,2,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0832,Roseaux,Roseaux, ,HT0832-02,2e Section Fond Cochon ou Lopineau,2e Section Fond Cochon ou Lopineau,12 060,5 634,6 425
832-03,3,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0832,Roseaux,Roseaux, ,HT0832-03,3e Section Grand Vincent,3e Section Grand Vincent,8 600,4 019,4 582
832-04,4,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0832,Roseaux,Roseaux, ,HT0832-04,4e Section les Gommiers,4e Section les Gommiers,8 708,4 139,4 569
833-01,1,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0833,Beaumont,Beaumont, ,HT0833-01,1re Section Beaumont,"1re Section Beaumont
",20 107,9 712,10 395
833-02,2,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0833,Beaumont,Beaumont, ,HT0833-02,2e Section Chardonnette,"2e Section Chardonnette
",8 927,4 260,4 667
833-03,3,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0833,Beaumont,Beaumont, ,HT0833-03,3e Section Mouline,3e Section Mouline,3 407,1 625,1 782
834-01,1,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0834,Pestel,Pestel, ,HT0834-01,1re Section Bernagousse,1re Section Bernagousse,6 775,3 158,3 617
834-02,2,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0834,Pestel,Pestel, ,HT0834-02,2e Section Espere,2e Section Espère,11 032,5 169,5 863
834-03,3,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0834,Pestel,Pestel, ,HT0834-03,3e Section Jean Bellune,3e Section Jean Bellune,3 976,1 853,2 123
834-04,4,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0834,Pestel,Pestel, ,HT0834-04,4e Section Tozia,4e Section Tozia,12 535,5 842,6 693
834-05,5,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0834,Pestel,Pestel, ,HT0834-05,5e Section Duchity,5e Section Duchity,6 183,2 881,3 302
834-06,6,HT,Haiti,Haïti,Ayiti,HT08,Grande'Anse,Grande'Anse,Grandans,HT0834,Pestel,Pestel, ,HT0834-06,6e Section Les Îles Cayemittes,6e Section Les Îles Cayemittes,5 373,2 503,2 870
911-01,1,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix, ,HT0911-01,1re Section Baudin,1re Section Baudin,65 332,33 863,31 469
911-02,2,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix, ,HT0911-02,2e Section la Pointe,2e Section la Pointe,11 834,6 038,5 797
911-03,3,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix, ,HT0911-03,3e Section Aubert,3e Section Aubert,106 513,55 361,51 152
911-04,4,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix, ,HT0911-04,4e Section Mahotiere,4e Section Mahotière,30 513,15 566,14 947
911-05,5,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix, ,HT0911-05,5e Section Bas des Moustiques,5e Section Bas des Moustiques,16 358,8 346,8 012
911-06,6,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0911,Port-de-Paix,Port-de-Paix, ,HT0911-06,6e Section la Corne,6e Section la Corne,12 542,6 399,6 144
912-01,1,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0912,La Tortue,La Tortue, ,HT0912-01,1re Section Pointe des Oiseaux,1re Section Pointe des Oiseaux,22 882,11 293,11 589
912-02,2,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0912,La Tortue,La Tortue, ,HT0912-02,2e Section Mare Rouge,2e Section Mare Rouge,23 440,11 616,11 824
913-01,1,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0913,Bassin Bleu,Bassin Bleu, ,HT0913-01,1re Section La Plate,1re Section La Plate,21 770,10 844,10 926
913-02,2,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0913,Bassin Bleu,Bassin Bleu, ,HT0913-02,2e Section Carreau Datty,2e Section Carreau Datty,13 591,6 769,6 822
913-03,3,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0913,Bassin Bleu,Bassin Bleu, ,HT0913-03,3e Section Haut des Moustiques,3e Section Haut des Moustiques,40 253,20 235,20 017
914-01,1,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0914,Chamsolme,Chamsolme, ,HT0914-01,1re Section Chansolme,1re Section Chansolme,20 679,10 554,10 124
914-02,2,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0914,Chamsolme,Chamsolme, ,HT0914-02,2e Source Beauvoir,2e Source Beauvoir,15 505,8 012,7 493
921-01,1,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0921,Saint-Louis du Nord,Saint-Louis du Nord, ,HT0921-01,1re Section Riviere des Negres,1re Section Rivière des Nègres,14 602,7 391,7 210
921-02,2,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0921,Saint-Louis du Nord,Saint-Louis du Nord, ,HT0921-02,2e Section Derourvay,2e Section Derourvay,45 633,24 001,21 632
921-03,3,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0921,Saint-Louis du Nord,Saint-Louis du Nord, ,HT0921-03,3e Section des Granges,3e Section des Granges,30 331,15 624,14 707
921-04,4,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0921,Saint-Louis du Nord,Saint-Louis du Nord, ,HT0921-04,4e Section Riviere de Barre,4e Section Rivière de Barre,21 489,10 863,10 626
921-05,5,HT,Haiti,Haïti,Ayiti,HT09,North-West,Nord-Ouest,Nòdwès,HT0921,Saint-Louis du Nord,Saint-Louis du Nord, ,HT0921-05,5e Section Bonneau,5e Section Bonneau,17 840,9 105,8 735
